九江县,11679
赣州,11609
井冈山,11248
宜春,14696
鹰潭市,22762
萍乡市,11303
吉安县,41448
抚州,41249
新余市,34173
石城县,19009
瑞金市,29348
贵溪市,19689
玉山县,140678
新建县,66306
樟树市,11335
弋阳县,66307
宁都县,140588
龙南县,66304
于都县,19038
铜鼓县,140680
信丰县,144112
靖安县,140738
铅山县,140591
武宁县,64472
浮梁县,66308
永修县,64471
莲花县,64157
修水县,144130
星子县,140741
瑞昌市,144123
泰和县,140596
大余县,140679
丰城,66303
永新县,39806
鄱阳县,140590
金溪县,143934
德兴市,144134
崇义县,66302
遂川县,144116
安远县,140677
兴国县,144113
宜黄县,23903
资溪县,143938
南丰县,143937
安义县,66305
进贤县,140592
乐平市,140594
黎川县,143936
安福县,140676
寻乌县,144114
新干县,144119
上高县,144126
芦溪县,144131
高安,140662
余干县,144137
吉水县,144115
乐安县,143935
崇仁县,143931
万安县,144117
宜丰县,144129
广丰县,144133
全南县,144111
上犹县,140593
会昌县,144110
奉新县,144125
广昌县,143933
赣县,144109
万载县,140598
万年县,144136
德安县,144121
都昌县,144122
定南县,144108
彭泽县,140589
上栗县,144132
分宜县,144138
东乡族自治县,143932
永丰县,144120
南城县,176030
石城县,175994
余江县,144139
峡江县,144118
湖口县,140801
横峰县,144135
北戴河区,10209
秦皇岛,11499
承德县,10432
石家庄,11830
张家口,11735
保定市,11796
唐山市,11781
张北县,11386
崇礼县,16575
邯郸,11732
蔚县,11808
廊坊,14548
沽源县,11567
昌黎县,20079
丰宁满族自治县,17860
山海关区,10480
邢台市,12057
沧州,14894
乐亭县,10785
涞源县,18746
正定县,23029
涿州,12053
衡水,13034
兴隆县,34594
米易县,11265
怀来县,19205
平山县,17730
定州市,26831
赤城县,52710
井陉矿区,17408
赵县,16016
霸州,11269
滦县,64150
遵化,21463
涞水县,66298
黄骅市,16971
滦平县,64144
迁安市,64151
鹿泉,64195
宣化区,64172
迁西县,64149
武安市,64184
安新县,64182
抚宁县,66301
固安县,140608
涿鹿县,63309
涉县,64183
三河市,140694
阜平县,143461
香河县,64147
吴桥县,143480
满城县,143464
高碑店市,143462
大名县,64188
清苑县,11267
阳原县,64171
任丘市,140555
唐海县,30428
平泉县,64146
河间,140603
唐县,64170
雄县,143467
徐水县,143468
晋州市,64192
南宫市,17272
灵寿县,64193
赞皇县,64194
永年县,64186
沙河口区,134713
磁县,64185
曲阳县,143465
丰润区,84742
丰南区,32557
新乐,64189
古冶区,175964
冀州市,143541
顺平县,143466
高青县,143478
隆化县,66299
泊头,143471
清河门区,143705
玉田县,143552
临漳县,66297
峰峰矿区,175838
魏县,64187
藁城市,143698
容城县,140605
卢龙县,143697
安国,143458
安平县,143539
定兴县,143460
辛集,143548
元氏县,140606
滦南县,64148
东光县,143474
沧县,143473
献县,143481
景县,143542
故城县,143538
蠡县,143469
临城县,143556
内丘县,143701
永清县,143696
宁晋县,143702
巨鹿县,143555
广宗县,143554
栾城县,143551
高阳县,143463
下花园区,175916
文安县,143695
盐山县,143529
成安县,140604
邱县,143534
南皮县,143477
馆陶县,143530
无极县,143549
高邑县,143546
肥乡县,143532
孟村回族自治县,143476
肃宁县,143479
万全县,175904
望都县,63222
阜城县,143537
威县,175883
饶阳县,143543
枣强县,143694
怀安县,175898
曲周县,143535
广平县,143533
新河县,175880
康保县,175901
深州市,175919
鸡泽县,143531
海兴县,143475
行唐县,143550
南和县,143700
柏乡县,143553
临西县,175886
武邑县,143545
隆尧县,143699
深泽县,143547
平乡县,143703
博野县,143459
任县,175877
尚义县,175895
井陉矿区,175853
鹰手营子矿区,175934
洛阳,10094
郑州市,10794
开封市,11242
安阳市,13805
焦作,12099
新乡县,13100
信阳,13628
三门峡市,17245
南阳,17396
登封市,64201
栾川县,24660
许昌市,13326
商丘,14499
平顶山市,14186
济源,10733
驻马店,32080
林州,64164
漯河,25503
辉县市,64199
巩义,16684
周口,14445
濮阳县,11484
鹤壁,24270
修武县,64160
新郑,66292
鲁山县,15961
淮阳县,16887
西峡县,63871
嵩县,48962
新密市,140540
禹州,66293
灵宝市,66287
荥阳,64469
新安县,63870
遂平县,66295
汝州市,140612
汤阴县,64166
鄢陵县,140566
商城县,64167
永城市,140557
中牟县,143793
偃师,143782
鹿邑县,64181
舞钢市,64159
沁阳市,66289
卫辉,64200
方城县,140562
桐柏县,143784
孟津县,66288
新野县,18511
郏县,64158
民权县,140568
南召县,143783
淅川县,140689
滑县,143772
泌阳县,64162
淇县,64168
汝阳县,140673
社旗县,63873
浚县,64169
项城,64179
洛宁县,143780
固始县,84721
内乡县,63872
永新县,175769
汝南县,64163
邓州,140560
兰考县,141609
舞阳县,143803
确山县,66294
武陟县,143774
襄城区,64161
罗山县,175763
渑池县,140567
博爱县,140558
义马,143788
镇平县,140582
长垣县,143789
原阳县,140571
西华县,143797
正阳县,143802
宝丰县,143785
长葛,140617
伊川县,143781
临颍县,66296
宜阳县,140569
叶县,143786
沈丘县,143795
宁陵县,175811
睢县,175805
光山县,175766
夏邑县,175823
西平县,143800
平舆县,143798
唐河县,18279
封丘县,143790
卢氏县,143787
温县,175676
太康县,143796
郸城县,175802
扶沟县,64177
柘城县,175808
清丰县,143804
虞城县,175820
杞县,143778
孟州市,175673
上街区,175691
内黄县,143773
潢川县,175772
上蔡县,143799
新蔡县,143801
尉氏县,143776
息县,64165
吉利区,175658
延津县,143792
台前县,175835
南乐县,143805
马村区,175688
获嘉县,143791
淮滨县,175775
通许县,143775
商水县,143794
石龙区,175661
呼伦贝尔市,10774
阿尔山市,10390
额济纳旗,10456
呼和浩特,11415
克什克腾旗,10478
赤峰,11573
满洲里市,14939
锡林郭勒盟,10704
海拉尔区,10414
鄂尔多斯市,13190
阿拉善右旗,11577
包头,11574
额尔古纳市,10763
乌兰察布市,11572
锡林浩特市,20235
通辽市,12586
兴安盟,62069
多伦县,10707
巴彦淖尔市,11605
乌海市,27792
根河,18001
二连浩特,18550
乌兰浩特,18445
阿拉善左旗,62962
太仆寺旗,10291
库伦旗,25608
扎兰屯市,22975
西乌珠穆沁旗,62842
达拉特旗,63316
牙克石,21669
正蓝旗,62834
翁牛特旗,10775
东乌珠穆沁旗,62838
陈巴尔虎旗,19855
霍林郭勒,62945
阿拉善右旗,62958
奈曼旗,16856
东胜区,63318
伊金霍洛旗,63313
察哈尔右翼中旗,66240
鄂伦春自治旗,62935
乌拉特前旗,63043
武川县,39735
四子王旗,63333
新巴尔虎左旗,62844
察哈尔右翼后旗,144742
科尔沁右翼中旗,62946
东河区,63326
兴和县,63341
巴林右旗,62940
清水河县,63346
苏尼特右旗,63391
扎鲁特旗,62944
达尔罕茂明安联合旗,66232
巴林左旗,62942
科尔沁左翼后旗,144739
新巴尔虎右旗,62843
乌审旗,63118
喀喇沁旗,62939
宁城县,62941
凉城县,66242
苏尼特左旗,63409
镶黄旗,62821
正镶白旗,62827
固阳县,63324
阿鲁科尔沁旗,62943
阿荣旗,62937
丰镇市,144744
阿巴嘎旗,62825
和林格尔县,144160
土默特左旗,144161
突泉县,62947
鄂温克族自治旗,62936
察哈尔右翼前旗,144743
准格尔旗,63320
敖汉旗,144738
科尔沁左翼中旗,144741
林西县,44038
乌拉特中旗,63002
鄂托克前旗,140552
鄂托克旗,144159
杭锦旗,63105
托克托县,144162
化德县,144745
科尔沁右翼前旗,144747
五原县,174374
扎赉特旗,144165
卓资县,63335
土默特右旗,144737
磴口县,174365
乌拉特后旗,174362
杭锦后旗,174368
开鲁县,144163
商都县,144746
东乌珠穆沁旗,17305
哈尔滨,10068
大连,10301
沈阳,10075
漠河县,10427
长春市,11247
丹东,10584
吉林市,11779
本溪满族自治县,11268
盘锦,10728
延吉市,11508
牡丹江,13913
伊春市,11473
葫芦岛市,13055
大兴安岭地区,11526
锦州市,10537
兴城市,10290
抚顺县,11905
马鞍山,11553
齐齐哈尔市,11709
五大连池市,16910
营口,14907
延边朝鲜族自治州,54510
大庆市,11678
旅顺口区,16786
鲅鱼圈区,17805
海林市,64724
绥中县,10287
黑河市,22006
五常,31010
安图县,64859
辽阳市,23255
抚远县,28807
佳木斯市,13267
白山市,15139
通化,13856
千山区,17806
铁岭市,14675
绥芬河市,34380
图们,20908
宽甸满族自治县,64713
阜新市,20885
珲春市,63884
集安市,33151
白城市,22558
敦化,64734
鸡西,12400
长海县,64706
抚松县,64858
绥化市,34385
朝阳区,62068
凤城市,64712
临江市,13519
松原,62067
长白朝鲜族自治县,64733
鹤岗,12369
尚志市,66315
桓仁满族自治县,60225
辽源,18382
四平,62066
瓦房店,63909
庄河市,140740
金州区,134707
蛟河市,64731
同江,28976
海城,64760
盖州市,16642
虎林市,64727
东港,64711
逊克县,27077
双鸭山市,62063
龙井市,64861
辉南县,24853
嘉荫县,64723
新宾满族自治县,64715
塔河县,34260
密山市,143816
大洼县,64708
清原满族自治县,64716
岫岩满族自治县,64709
北安市,143813
杜尔伯特蒙古族自治县,64719
大石桥市,144158
梨树县,176936
呼玛县,64717
调兵山市,144154
饶河县,64728
梅河口,39075
七台河,62064
友谊县,176918
普兰店市,140751
和龙市,64860
宁安,64725
铁力,64720
富裕县,176744
东宁县,143821
汤旺河区,176825
灯塔市,64710
宜宾县,140549
开原,176684
义县,144148
木兰县,143810
萝北县,64726
法库县,144149
依兰县,38279
方正县,143809
康平县,144150
乾安县,18991
凌源市,144143
林甸县,64721
公主岭市,176939
辽中县,144151
德惠,143885
榆树市,143886
磐石市,143887
桦甸,140599
富锦市,143817
林口县,143822
靖宇县,64732
巴彦淖尔市,143808
彰武县,144144
肇东市,143839
通河县,64722
新民,176624
凌海市,140750
南岔区,20511
讷河,143830
北票市,144140
建昌县,144146
农安县,64730
西丰县,144156
双辽市,140600
红星区,176822
克山县,143827
弓长岭区,176669
永吉县,143888
汪清县,64863
舒兰市,176996
延寿县,143811
克东县,143826
建平县,144141
大安区,176924
通榆县,64729
洮南市,143883
台安县,143289
肇州县,143807
九台,143884
泰来县,143828
扶余县,176933
昌图县,144152
富拉尔基区,64718
汤原县,143818
鸡东县,143815
桦南县,143820
双阳区,176966
勃利县,143824
绥滨县,143812
望奎县,143838
绥棱县,143837
海伦市,144525
明水县,143834
兰西县,143833
镇赉县,143882
宝清县,143831
集贤县,143832
孙吴县,140550
肇源县,143806
乌伊岭区,176828
柳河县,176978
抚顺县,176708
五营区,176819
庆安县,143836
通化县,176975
辽阳县,176654
金山屯区,176831
朝阳县,176543
新青区,176834
上甘岭区,176813
清河门区,176585
穆棱市,143823
东丰县,143889
长岭县,176927
依安县,143829
拜泉县,143825
青冈县,143835
桦川县,143819
东辽县,143890
带岭区,176807
麻山区,176888
乌马河区,176804
北京,10065
天津市,10320
重庆市,10208
上海市,10099
